Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,source,State,TotalSamples,Negative,Positive
,2020-10-01,,,,,,,,test,Punjab,1872887.0,,
,2020-10-02,,,,,,,,test,Punjab,1902976.0,,
,2020-10-03,,,,,,,,test,Punjab,1928289.0,,
,2020-10-04,,,,,,,,test,Punjab,1951623.0,,
,2020-10-05,,,,,,,,test,Punjab,1973958.0,,
,2020-10-06,,,,,,,,test,Punjab,1996719.0,,
,2020-04-05,,,,,,,,test,Rajasthan,12279.0,11439,260.0
,2020-04-07,,,,,,,,test,Rajasthan,17638.0,16401,363.0
,2020-04-08,,,,,,,,test,Rajasthan,17638.0,16401,363.0
,2020-04-09,,,,,,,,test,Rajasthan,19107.0,17851,463.0
,2020-04-10,,,,,,,,test,Rajasthan,22349.0,20698,561.0
,2020-04-11,,,,,,,,test,Rajasthan,24857.0,22583,678.0
,2020-04-12,,,,,,,,test,Rajasthan,28505.0,25105,796.0
,2020-04-13,,,,,,,,test,Rajasthan,31804.0,28657,847.0
,2020-04-14,,,,,,,,test,Rajasthan,34928.0,29376,1005.0
,2020-04-15,,,,,,,,test,Rajasthan,37860.0,31902,1076.0
,2020-04-16,,,,,,,,test,Rajasthan,40778.0,33739,1101.0
,2020-04-17,,,,,,,,test,Rajasthan,42847.0,36153,1229.0
,2020-04-18,,,,,,,,test,Rajasthan,47197.0,39092,1282.0
,2020-04-19,,,,,,,,test,Rajasthan,51614.0,43537,1478.0
,2020-04-20,,,,,,,,test,Rajasthan,57290.0,47657,1576.0
,2020-04-21,,,,,,,,test,Rajasthan,61492.0,54100,1735.0
,2020-04-22,,,,,,,,test,Rajasthan,66257.0,58552,1888.0
,2020-04-23,,,,,,,,test,Rajasthan,69764.0,63485,1964.0
,2020-04-24,,,,,,,,test,Rajasthan,74484.0,68133,2034.0
,2020-04-25,,,,,,,,test,Rajasthan,78993.0,71806,2083.0
,2020-04-26,,,,,,,,test,Rajasthan,82942.0,75670,2185.0
,2020-04-27,,,,,,,,test,Rajasthan,87777.0,80830,2262.0
,2020-04-28,,,,,,,,test,Rajasthan,92506.0,85834,2364.0
,2020-04-29,,,,,,,,test,Rajasthan,97790.0,90108,2438.0
,2020-04-30,,,,,,,,test,Rajasthan,103704.0,,2584.0
,2020-05-01,,,,,,,,test,Rajasthan,108543.0,100277,2666.0
,2020-05-02,,,,,,,,test,Rajasthan,113934.0,104705,2720.0
,2020-05-03,,,,,,,,test,Rajasthan,120240.0,112345,2886.0
,2020-05-04,,,,,,,,test,Rajasthan,129258.0,122513,3061.0
,2020-05-05,,,,,,,,test,Rajasthan,134987.0,128297,3158.0
,2020-05-06,,,,,,,,test,Rajasthan,139580.0,134172,3317.0
,2020-05-07,,,,,,,,test,Rajasthan,145510.0,139830,3427.0
,2020-05-08,,,,,,,,test,Rajasthan,152245.0,146198,3579.0
,2020-05-09,,,,,,,,test,Rajasthan,159157.0,152296,3708.0
,2020-05-10,,,,,,,,test,Rajasthan,166424.0,158830,3814.0
,2020-05-11,,,,,,,,test,Rajasthan,176130.0,168546,3988.0
,2020-05-12,,,,,,,,test,Rajasthan,185610.0,,4126.0
,2020-05-13,,,,,,,,test,Rajasthan,194683.0,186125,4328.0
,2020-05-14,,,,,,,,test,Rajasthan,204243.0,197269,4534.0
,2020-05-15,,,,,,,,test,Rajasthan,212317.0,203770,4747.0
,2020-05-16,,,,,,,,test,Rajasthan,221439.0,213395,4960.0
,2020-05-17,,,,,,,,test,Rajasthan,231946.0,221764,5202.0
,2020-05-18,,,,,,,,test,Rajasthan,243476.0,234165,5375.0
,2020-05-19,,,,,,,,test,Rajasthan,254533.0,244955,5845.0
,2020-05-20,,,,,,,,test,Rajasthan,265555.0,254128,6015.0
,2020-05-21,,,,,,,,test,Rajasthan,275974.0,266687,6227.0
,2020-05-22,,,,,,,,test,Rajasthan,287164.0,277744,6494.0
,2020-05-23,,,,,,,,test,Rajasthan,303935.0,292384,6657.0
,2020-05-24,,,,,,,,test,Rajasthan,317067.0,306209,7028.0
,2020-05-25,,,,,,,,test,Rajasthan,327836.0,318146,7300.0
,2020-05-26,,,,,,,,test,Rajasthan,337159.0,326368,7536.0
,2020-05-27,,,,,,,,test,Rajasthan,350600.0,338611,7816.0
,2020-05-28,,,,,,,,test,Rajasthan,365556.0,351861,8067.0
,2020-05-29,,,,,,,,test,Rajasthan,379315.0,365925,8365.0
,2020-05-30,,,,,,,,test,Rajasthan,395490.0,382315,8617.0
,2020-05-31,,,,,,,,test,Rajasthan,409777.0,396789,8831.0
,2020-06-01,,,,,,,,test,Rajasthan,425184.0,411965,9100.0
,2020-06-02,,,,,,,,test,Rajasthan,440789.0,428471,9373.0
,2020-06-03,,,,,,,,test,Rajasthan,454788.0,440850,9652.0
,2020-06-04,,,,,,,,test,Rajasthan,467129.0,451826,9862.0
,2020-06-05,,,,,,,,test,Rajasthan,480910.0,465349,10084.0
,2020-06-06,,,,,,,,test,Rajasthan,494480.0,478366,10337.0
,2020-06-07,,,,,,,,test,Rajasthan,506784.0,491233,10599.0
,2020-06-08,,,,,,,,test,Rajasthan,518350.0,503208,10876.0
,2020-06-09,,,,,,,,test,Rajasthan,530031.0,515872,11245.0
,2020-06-10,,,,,,,,test,Rajasthan,543312.0,527864,11600.0
,2020-06-11,,,,,,,,test,Rajasthan,558064.0,542256,11838.0
,2020-06-12,,,,,,,,test,Rajasthan,571543.0,556040,12068.0
,2020-06-13,,,,,,,,test,Rajasthan,584954.0,569314,12401.0
,2020-06-14,,,,,,,,test,Rajasthan,598920.0,583279,12694.0
,2020-06-15,,,,,,,,test,Rajasthan,609296.0,594991,12981.0
,2020-06-16,,,,,,,,test,Rajasthan,622334.0,606279,13216.0
,2020-06-17,,,,,,,,test,Rajasthan,637937.0,620217,13542.0
,2020-06-18,,,,,,,,test,Rajasthan,654816.0,636216,13857.0
,2020-06-19,,,,,,,,test,Rajasthan,667643.0,650510,14156.0
,2020-06-20,,,,,,,,test,Rajasthan,683017.0,664383,14537.0
,2020-06-21,,,,,,,,test,Rajasthan,699126.0,680233,14930.0
,2020-06-22,,,,,,,,test,Rajasthan,709592.0,691507,15232.0
,2020-06-23,,,,,,,,test,Rajasthan,726077.0,706363,15627.0
,2020-06-24,,,,,,,,test,Rajasthan,740855.0,721511,16009.0
,2020-06-25,,,,,,,,test,Rajasthan,757137.0,737395,16296.0
,2020-06-26,,,,,,,,test,Rajasthan,770174.0,750535,16660.0
,2020-06-27,,,,,,,,test,Rajasthan,784803.0,764966,16944.0
,2020-06-28,,,,,,,,test,Rajasthan,800214.0,780247,17271.0
,2020-06-29,,,,,,,,test,Rajasthan,809777.0,789921,17660.0
,2020-06-30,,,,,,,,test,Rajasthan,824213.0,803554,18014.0
,2020-07-01,,,,,,,,test,Rajasthan,839370.0,818485,18312.0
,2020-07-02,,,,,,,,test,Rajasthan,854274.0,832738,18662.0
,2020-07-03,,,,,,,,test,Rajasthan,869602.0,846953,19052.0
,2020-07-04,,,,,,,,test,Rajasthan,889355.0,865371,19532.0
,2020-07-05,,,,,,,,test,Rajasthan,909132.0,884457,20164.0
,2020-07-06,,,,,,,,test,Rajasthan,920600.0,896508,20688.0
,2020-07-07,,,,,,,,test,Rajasthan,940758.0,915326,21404.0
,2020-07-08,,,,,,,,test,Rajasthan,963454.0,936065,22063.0
,2020-07-09,,,,,,,,test,Rajasthan,987272.0,960369,22563.0
,2020-07-10,,,,,,,,test,Rajasthan,1009195.0,981938,23174.0
,2020-07-11,,,,,,,,test,Rajasthan,1032198.0,1003903,23748.0
,2020-07-12,,,,,,,,test,Rajasthan,1054080.0,1025295,24392.0
,2020-07-13,,,,,,,,test,Rajasthan,1068283.0,1039250,24936.0
,2020-07-14,,,,,,,,test,Rajasthan,1096696.0,1065910,25571.0
,2020-07-15,,,,,,,,test,Rajasthan,1123902.0,1091930,26437.0
,2020-07-16,,,,,,,,test,Rajasthan,1151952.0,1119188,27174.0
,2020-07-17,,,,,,,,test,Rajasthan,1175379.0,1142148,27789.0
,2020-07-18,,,,,,,,test,Rajasthan,1204676.0,1169662,28500.0
,2020-07-19,,,,,,,,test,Rajasthan,1231760.0,1195328,29434.0
,2020-07-20,,,,,,,,test,Rajasthan,1244387.0,1207571,30390.0
,2020-07-21,,,,,,,,test,Rajasthan,1270376.0,1232900,31373.0
,2020-07-22,,,,,,,,test,Rajasthan,1298218.0,1259602,32334.0
,2020-07-23,,,,,,,,test,Rajasthan,1325580.0,1285878,33220.0
,2020-07-24,,,,,,,,test,Rajasthan,1349544.0,1309112,34178.0
,2020-07-25,,,,,,,,test,Rajasthan,1377850.0,1335929,35298.0
,2020-07-26,,,,,,,,test,Rajasthan,1403124.0,1361480,36430.0
,2020-07-27,,,,,,,,test,Rajasthan,1417882.0,1374679,37564.0
,2020-07-28,,,,,,,,test,Rajasthan,1445240.0,1402268,38636.0
,2020-07-29,,,,,,,,test,Rajasthan,1473098.0,1429523,39780.0
,2020-07-30,,,,,,,,test,Rajasthan,1500693.0,1455427,40936.0
,2020-07-31,,,,,,,,test,Rajasthan,1526962.0,1481949,42083.0
,2020-08-01,,,,,,,,test,Rajasthan,1553942.0,1507518,43243.0
,2020-08-02,,,,,,,,test,Rajasthan,1570989.0,1525094,44410.0
,2020-08-03,,,,,,,,test,Rajasthan,1584925.0,1538352,45555.0
,2020-08-04,,,,,,,,test,Rajasthan,1592318.0,1545391,46679.0
,2020-08-05,,,,,,,,test,Rajasthan,1619744.0,1570626,47272.0
,2020-08-06,,,,,,,,test,Rajasthan,1651221.0,1600732,48996.0
,2020-08-07,,,,,,,,test,Rajasthan,1678314.0,1626488,50157.0
,2020-08-08,,,,,,,,test,Rajasthan,1710963.0,1656370,51328.0
,2020-08-09,,,,,,,,test,Rajasthan,1740732.0,1683981,52497.0
,2020-08-10,,,,,,,,test,Rajasthan,1754897.0,1699840,53670.0
,2020-08-11,,,,,,,,test,Rajasthan,1784992.0,1727722,
,2020-08-12,,,,,,,,test,Rajasthan,1820131.0,1759088,56100.0
,2020-08-13,,,,,,,,test,Rajasthan,1839445.0,1778894,57414.0
,2020-08-14,,,,,,,,test,Rajasthan,1868534.0,1807490,58692.0
,2020-08-15,,,,,,,,test,Rajasthan,1898595.0,1835625,59979.0
,2020-08-16,,,,,,,,test,Rajasthan,1913726.0,1850043,61296.0
,2020-08-17,,,,,,,,test,Rajasthan,1930842.0,1865936,62630.0
,2020-08-18,,,,,,,,test,Rajasthan,1966178.0,1899725,63977.0
,2020-08-19,,,,,,,,test,Rajasthan,1998912.0,1930213,
,2020-08-20,,,,,,,,test,Rajasthan,2033646.0,1963754,
,2020-08-21,,,,,,,,test,Rajasthan,2062109.0,1990256,67954.0
,2020-08-22,,,,,,,,test,Rajasthan,2093850.0,2021945,
,2020-08-23,,,,,,,,test,Rajasthan,2122395.0,2048693,
,2020-08-24,,,,,,,,test,Rajasthan,2137137.0,2063202,
,2020-08-25,,,,,,,,test,Rajasthan,2166744.0,2091316,
,2020-08-26,,,,,,,,test,Rajasthan,2196353.0,2118295,
,2020-08-27,,,,,,,,test,Rajasthan,2228662.0,2148920,
,2020-08-28,,,,,,,,test,Rajasthan,2254613.0,2174174,
,2020-08-29,,,,,,,,test,Rajasthan,2274901.0,2193549,
,2020-08-30,,,,,,,,test,Rajasthan,2302023.0,2218765,
,2020-08-31,,,,,,,,test,Rajasthan,2314603.0,2230754,
,2020-09-01,,,,,,,,test,Rajasthan,2343369.0,2257909,
,2020-09-02,,,,,,,,test,Rajasthan,2364613.0,2277602,
,2020-09-03,,,,,,,,test,Rajasthan,2392144.0,2302972,
,2020-09-04,,,,,,,,test,Rajasthan,2416268.0,2326326,
,2020-09-05,,,,,,,,test,Rajasthan,2443995.0,2352305,
,2020-09-06,,,,,,,,test,Rajasthan,2471540.0,2378102,
,2020-09-07,,,,,,,,test,Rajasthan,2483715.0,2389258,
,2020-09-08,,,,,,,,test,Rajasthan,2513910.0,2417075,
,2020-09-09,,,,,,,,test,Rajasthan,2542632.0,2444289,
,2020-09-10,,,,,,,,test,Rajasthan,2572191.0,2472374,
,2020-09-11,,,,,,,,test,Rajasthan,2599477.0,2498205,
,2020-09-12,,,,,,,,test,Rajasthan,2630771.0,2527228,
,2020-09-13,,,,,,,,test,Rajasthan,2658373.0,2553839,
,2020-09-14,,,,,,,,test,Rajasthan,2672224.0,2566267,
,2020-09-15,,,,,,,,test,Rajasthan,2705303.0,2595594,
,2020-09-16,,,,,,,,test,Rajasthan,2738444.0,2626768,
,2020-09-17,,,,,,,,test,Rajasthan,2767508.0,2654216,
,2020-09-18,,,,,,,,test,Rajasthan,2795479.0,2680626,
,2020-09-19,,,,,,,,test,Rajasthan,2826262.0,2709269,
,2020-09-20,,,,,,,,test,Rajasthan,2856718.0,2739391,
,2020-09-21,,,,,,,,test,Rajasthan,2870267.0,2751165,
,2020-09-22,,,,,,,,test,Rajasthan,2904053.0,2782179,
,2020-09-23,,,,,,,,test,Rajasthan,2935751.0,2811835,
,2020-09-24,,,,,,,,test,Rajasthan,2968083.0,2842797,
,2020-09-25,,,,,,,,test,Rajasthan,2994763.0,2867910,
,2020-09-26,,,,,,,,test,Rajasthan,3024341.0,2893933,
,2020-09-27,,,,,,,,test,Rajasthan,3051135.0,2920018,
,2020-09-28,,,,,,,,test,Rajasthan,3062603.0,2929621,
,2020-09-29,,,,,,,,test,Rajasthan,3091105.0,2955369,
,2020-09-30,,,,,,,,test,Rajasthan,3118797.0,2980551,
,2020-10-01,,,,,,,,test,Rajasthan,3143572.0,3003442,
,2020-10-02,,,,,,,,test,Rajasthan,3165902.0,3023628,
,2020-10-03,,,,,,,,test,Rajasthan,3182409.0,3038596,
,2020-10-04,,,,,,,,test,Rajasthan,3207733.0,3061376,
,2020-10-05,,,,,,,,test,Rajasthan,3219068.0,3071195,
,2020-10-06,,,,,,,,test,Rajasthan,3245268.0,3094311,
,2020-05-04,,,,,,,,test,Sikkim,170.0,169,
,2020-05-05,,,,,,,,test,Sikkim,181.0,171,0.0
,2020-05-06,,,,,,,,test,Sikkim,189.0,189,0.0
,2020-05-07,,,,,,,,test,Sikkim,216.0,207,0.0
,2020-05-08,,,,,,,,test,Sikkim,216.0,214,0.0
,2020-05-09,,,,,,,,test,Sikkim,219.0,219,0.0
,2020-05-10,,,,,,,,test,Sikkim,219.0,219,0.0
,2020-05-11,,,,,,,,test,Sikkim,219.0,219,0.0
,2020-05-12,,,,,,,,test,Sikkim,348.0,229,0.0
,2020-05-13,,,,,,,,test,Sikkim,439.0,268,0.0
,2020-05-14,,,,,,,,test,Sikkim,579.0,292,0.0
,2020-05-15,,,,,,,,test,Sikkim,348.0,229,0.0
,2020-05-16,,,,,,,,test,Sikkim,840.0,424,0.0
,2020-05-17,,,,,,,,test,Sikkim,947.0,449,0.0
,2020-05-18,,,,,,,,test,Sikkim,1087.0,536,0.0
,2020-05-19,,,,,,,,test,Sikkim,1204.0,827,0.0
,2020-05-20,,,,,,,,test,Sikkim,1342.0,955,0.0
,2020-05-22,,,,,,,,test,Sikkim,1637.0,1347,0.0
,2020-05-23,,,,,,,,test,Sikkim,1707.0,1398,0.0
,2020-05-24,,,,,,,,test,Sikkim,1855.0,1471,1.0
,2020-05-25,,,,,,,,test,Sikkim,2103.0,1508,1.0
,2020-05-26,,,,,,,,test,Sikkim,2255.0,1508,1.0
,2020-05-27,,,,,,,,test,Sikkim,2417.0,1665,1.0
,2020-05-28,,,,,,,,test,Sikkim,2626.0,1801,1.0
,2020-05-29,,,,,,,,test,Sikkim,2759.0,1880,1.0
,2020-05-30,,,,,,,,test,Sikkim,2829.0,2015,1.0
,2020-05-31,,,,,,,,test,Sikkim,2925.0,2173,1.0
,2020-06-01,,,,,,,,test,Sikkim,3525.0,2601,1.0
,2020-06-02,,,,,,,,test,Sikkim,3788.0,2857,1.0
,2020-06-03,,,,,,,,test,Sikkim,4102.0,3062,2.0
,2020-06-04,,,,,,,,test,Sikkim,4358.0,3894,2.0
,2020-06-05,,,,,,,,test,Sikkim,4761.0,4143,3.0
,2020-06-06,,,,,,,,test,Sikkim,5005.0,4273,3.0
,2020-06-08,,,,,,,,test,Sikkim,5547.0,4953,6.0
,2020-06-09,,,,,,,,test,Sikkim,5815.0,5508,12.0
,2020-06-10,,,,,,,,test,Sikkim,6161.0,5850,12.0
,2020-06-11,,,,,,,,test,Sikkim,6692.0,6063,12.0
,2020-06-12,,,,,,,,test,Sikkim,5157.0,4830,26.0
,2020-06-13,,,,,,,,test,Sikkim,5377.0,5029,62.0
,2020-06-14,,,,,,,,test,Sikkim,5664.0,5177,67.0
,2020-06-15,,,,,,,,test,Sikkim,5762.0,5521,68.0
,2020-06-16,,,,,,,,test,Sikkim,6192.0,5715,68.0
,2020-06-17,,,,,,,,test,Sikkim,6349.0,6004,70.0
,2020-06-19,,,,,,,,test,Sikkim,6882.0,6500,70.0
,2020-06-20,,,,,,,,test,Sikkim,7183.0,6932,70.0
,2020-06-21,,,,,,,,test,Sikkim,9354.0,8803,70.0
,2020-06-22,,,,,,,,test,Sikkim,9449.0,,78.0
,2020-06-23,,,,,,,,test,Sikkim,9594.0,,79.0
,2020-06-24,,,,,,,,test,Sikkim,9849.0,,83.0
,2020-06-25,,,,,,,,test,Sikkim,10025.0,,85.0
,2020-06-26,,,,,,,,test,Sikkim,10212.0,,86.0
,2020-06-27,,,,,,,,test,Sikkim,10219.0,,87.0
,2020-06-28,,,,,,,,test,Sikkim,10364.0,,88.0
,2020-06-29,,,,,,,,test,Sikkim,10440.0,,88.0
,2020-06-30,,,,,,,,test,Sikkim,10535.0,,88.0
,2020-07-01,,,,,,,,test,Sikkim,10723.0,,88.0
,2020-07-02,,,,,,,,test,Sikkim,10900.0,,88.0
,2020-07-03,,,,,,,,test,Sikkim,11072.0,,101.0
,2020-07-04,,,,,,,,test,Sikkim,11242.0,,103.0
,2020-07-05,,,,,,,,test,Sikkim,11387.0,,125.0
,2020-07-06,,,,,,,,test,Sikkim,11407.0,,125.0
,2020-07-07,,,,,,,,test,Sikkim,11581.0,,125.0
,2020-07-08,,,,,,,,test,Sikkim,11820.0,,129.0
,2020-07-09,,,,,,,,test,Sikkim,12012.0,,130.0
,2020-07-10,,,,,,,,test,Sikkim,12119.0,,130.0
,2020-07-11,,,,,,,,test,Sikkim,12246.0,,156.0
,2020-07-12,,,,,,,,test,Sikkim,12531.0,,160.0
,2020-07-13,,,,,,,,test,Sikkim,12636.0,10636,162.0
,2020-07-14,,,,,,,,test,Sikkim,12939.0,,211.0
,2020-07-15,,,,,,,,test,Sikkim,13352.0,11355,
,2020-07-16,,,,,,,,test,Sikkim,13762.0,11751,235.0
,2020-07-17,,,,,,,,test,Sikkim,14373.0,12322,254.0
,2020-07-18,,,,,,,,test,Sikkim,15139.0,13051,273.0
,2020-07-19,,,,,,,,test,Sikkim,15957.0,13857,283.0
,2020-07-20,,,,,,,,test,Sikkim,16906.0,14787,305.0
,2020-07-21,,,,,,,,test,Sikkim,17564.0,15418,330.0
,2020-07-22,,,,,,,,test,Sikkim,19484.0,17218,438.0
,2020-07-23,,,,,,,,test,Sikkim,20050.0,18267,460.0
,2020-07-24,,,,,,,,test,Sikkim,20785.0,18748,477.0
,2020-07-25,,,,,,,,test,Sikkim,21272.0,,512.0
,2020-07-27,,,,,,,,test,Sikkim,22410.0,,545.0
,2020-07-28,,,,,,,,test,Sikkim,22993.0,20465,579.0
,2020-07-29,,,,,,,,test,Sikkim,23637.0,,596.0
,2020-07-30,,,,,,,,test,Sikkim,24150.0,21560,610.0
,2020-07-31,,,,,,,,test,Sikkim,24939.0,22220,639.0
,2020-08-01,,,,,,,,test,Sikkim,25916.0,23282,650.0
,2020-08-02,,,,,,,,test,Sikkim,26473.0,23804,658.0
,2020-08-03,,,,,,,,test,Sikkim,27115.0,24431,688.0
,2020-08-04,,,,,,,,test,Sikkim,28089.0,25310,783.0
,2020-08-05,,,,,,,,test,Sikkim,29035.0,,788.0
,2020-08-06,,,,,,,,test,Sikkim,29467.0,,829.0
,2020-08-07,,,,,,,,test,Sikkim,29958.0,,854.0
,2020-08-08,,,,,,,,test,Sikkim,30533.0,,854.0
,2020-08-09,,,,,,,,test,Sikkim,30732.0,,866.0
,2020-08-10,,,,,,,,test,Sikkim,31193.0,,910.0
,2020-08-11,,,,,,,,test,Sikkim,31604.0,,
,2020-08-12,,,,,,,,test,Sikkim,31974.0,,
,2020-08-13,,,,,,,,test,Sikkim,32421.0,,
,2020-08-14,,,,,,,,test,Sikkim,32762.0,,
,2020-08-15,,,,,,,,test,Sikkim,32926.0,,
,2020-08-16,,,,,,,,test,Sikkim,33810.0,,
,2020-08-17,,,,,,,,test,Sikkim,34813.0,,
,2020-08-18,,,,,,,,test,Sikkim,34553.0,,
,2020-08-19,,,,,,,,test,Sikkim,35062.0,,
,2020-08-20,,,,,,,,test,Sikkim,35449.0,,
,2020-08-21,,,,,,,,test,Sikkim,36111.0,,
,2020-08-22,,,,,,,,test,Sikkim,36744.0,,
,2020-08-24,,,,,,,,test,Sikkim,37798.0,,
,2020-08-25,,,,,,,,test,Sikkim,38296.0,,
,2020-08-26,,,,,,,,test,Sikkim,38951.0,,
,2020-08-28,,,,,,,,test,Sikkim,40035.0,,
,2020-08-29,,,,,,,,test,Sikkim,40515.0,,
,2020-08-30,,,,,,,,test,Sikkim,41069.0,,
,2020-08-31,,,,,,,,test,Sikkim,41270.0,,
,2020-09-01,,,,,,,,test,Sikkim,41558.0,,
,2020-09-02,,,,,,,,test,Sikkim,42019.0,,
,2020-09-03,,,,,,,,test,Sikkim,42331.0,,
,2020-09-04,,,,,,,,test,Sikkim,42772.0,,
,2020-09-05,,,,,,,,test,Sikkim,43125.0,,
,2020-09-06,,,,,,,,test,Sikkim,43345.0,,
,2020-09-07,,,,,,,,test,Sikkim,43661.0,,
,2020-09-08,,,,,,,,test,Sikkim,43828.0,,
,2020-09-09,,,,,,,,test,Sikkim,44122.0,,
,2020-09-10,,,,,,,,test,Sikkim,44323.0,,
,2020-09-11,,,,,,,,test,Sikkim,44520.0,,
,2020-09-12,,,,,,,,test,Sikkim,44790.0,,
,2020-09-13,,,,,,,,test,Sikkim,45075.0,,
,2020-09-14,,,,,,,,test,Sikkim,45210.0,,
,2020-09-15,,,,,,,,test,Sikkim,45502.0,,
,2020-09-16,,,,,,,,test,Sikkim,45762.0,,
,2020-09-17,,,,,,,,test,Sikkim,46065.0,,
,2020-09-18,,,,,,,,test,Sikkim,46292.0,,
,2020-09-19,,,,,,,,test,Sikkim,46690.0,,
,2020-09-20,,,,,,,,test,Sikkim,47044.0,,
,2020-09-21,,,,,,,,test,Sikkim,47269.0,,
,2020-09-22,,,,,,,,test,Sikkim,47530.0,,
,2020-09-23,,,,,,,,test,Sikkim,47893.0,,
,2020-09-24,,,,,,,,test,Sikkim,48291.0,,
,2020-09-25,,,,,,,,test,Sikkim,48655.0,,
,2020-09-26,,,,,,,,test,Sikkim,49099.0,,
,2020-09-27,,,,,,,,test,Sikkim,49338.0,,
,2020-09-28,,,,,,,,test,Sikkim,49495.0,,
,2020-09-29,,,,,,,,test,Sikkim,49858.0,,
,2020-09-30,,,,,,,,test,Sikkim,50232.0,,
,2020-10-01,,,,,,,,test,Sikkim,50654.0,,
,2020-10-02,,,,,,,,test,Sikkim,50987.0,,
,2020-10-03,,,,,,,,test,Sikkim,51333.0,,
,2020-10-04,,,,,,,,test,Sikkim,51634.0,,
,2020-10-05,,,,,,,,test,Sikkim,51741.0,,
,2020-10-06,,,,,,,,test,Sikkim,51935.0,,
,2020-04-03,,,,,,,,test,Tamil Nadu,3684.0,2789,411.0
,2020-04-08,,,,,,,,test,Tamil Nadu,5305.0,4414,690.0
,2020-04-09,,,,,,,,test,Tamil Nadu,7267.0,5824,834.0
,2020-04-10,,,,,,,,test,Tamil Nadu,8410.0,6838,911.0
,2020-04-11,,,,,,,,test,Tamil Nadu,9842.0,7779,969.0
,2020-04-12,,,,,,,,test,Tamil Nadu,10655.0,,1075.0
,2020-04-13,,,,,,,,test,Tamil Nadu,12746.0,,1173.0
,2020-04-14,,,,,,,,test,Tamil Nadu,19255.0,13234,1204.0
,2020-04-15,,,,,,,,test,Tamil Nadu,21994.0,15210,1242.0
,2020-04-16,,,,,,,,test,Tamil Nadu,26005.0,18743,1267.0
,2020-04-17,,,,,,,,test,Tamil Nadu,29673.0,21628,1323.0
,2020-04-18,,,,,,,,test,Tamil Nadu,35036.0,27192,1372.0
,2020-04-19,,,,,,,,test,Tamil Nadu,40876.0,31853,1477.0
,2020-04-20,,,,,,,,test,Tamil Nadu,46985.0,38082,1520.0
,2020-04-21,,,,,,,,test,Tamil Nadu,53045.0,43582,1596.0
,2020-04-22,,,,,,,,test,Tamil Nadu,59023.0,49506,1629.0
,2020-04-23,,,,,,,,test,Tamil Nadu,65977.0,56836,1683.0
,2020-04-24,,,,,,,,test,Tamil Nadu,72403.0,62596,1755.0
,2020-04-25,,,,,,,,test,Tamil Nadu,80110.0,69390,1821.0
,2020-04-26,,,,,,,,test,Tamil Nadu,87605.0,77133,1885.0
,2020-04-27,,,,,,,,test,Tamil Nadu,94781.0,83021,1937.0
,2020-04-28,,,,,,,,test,Tamil Nadu,101874.0,97908,2058.0
,2020-04-29,,,,,,,,test,Tamil Nadu,109961.0,105864,2162.0
,2020-04-30,,,,,,,,test,Tamil Nadu,119748.0,115761,2323.0
,2020-05-01,,,,,,,,test,Tamil Nadu,129363.0,124852,2526.0
,2020-05-02,,,,,,,,test,Tamil Nadu,139490.0,135698,2757.0
,2020-05-03,,,,,,,,test,Tamil Nadu,150107.0,145520,3023.0
,2020-05-04,,,,,,,,test,Tamil Nadu,162970.0,158558,3550.0
,2020-05-05,,,,,,,,test,Tamil Nadu,174828.0,170174,4058.0
,2020-05-06,,,,,,,,test,Tamil Nadu,188241.0,182541,4829.0
,2020-05-07,,,,,,,,test,Tamil Nadu,202436.0,195831,5409.0
,2020-05-08,,,,,,,,test,Tamil Nadu,216416.0,209495,6009.0
,2020-05-09,,,,,,,,test,Tamil Nadu,229670.0,222576,6535.0
,2020-05-10,,,,,,,,test,Tamil Nadu,243037.0,235157,7204.0
,2020-05-11,,,,,,,,test,Tamil Nadu,254899.0,245562,8002.0
,2020-05-12,,,,,,,,test,Tamil Nadu,266687.0,256720,8718.0
,2020-05-13,,,,,,,,test,Tamil Nadu,279467.0,269758,9227.0
,2020-05-14,,,,,,,,test,Tamil Nadu,291432.0,281001,9674.0
,2020-05-15,,,,,,,,test,Tamil Nadu,303104.0,292045,10108.0
,2020-05-16,,,,,,,,test,Tamil Nadu,313639.0,302523,10585.0
,2020-05-17,,,,,,,,test,Tamil Nadu,326720.0,315019,11224.0
,2020-05-18,,,,,,,,test,Tamil Nadu,337841.0,325546,11760.0
,2020-05-19,,,,,,,,test,Tamil Nadu,348174.0,334839,12448.0
,2020-05-20,,,,,,,,test,Tamil Nadu,360068.0,346311,13191.0
,2020-05-21,,,,,,,,test,Tamil Nadu,372532.0,357898,13967.0
,2020-05-22,,,,,,,,test,Tamil Nadu,385185.0,369929,14735.0
,2020-05-23,,,,,,,,test,Tamil Nadu,397340.0,381216,15512.0
,2020-05-24,,,,,,,,test,Tamil Nadu,409615.0,392690,16277.0
,2020-05-25,,,,,,,,test,Tamil Nadu,421450.0,403762,17082.0
,2020-05-26,,,,,,,,test,Tamil Nadu,431739.0,413455,17728.0
,2020-05-27,,,,,,,,test,Tamil Nadu,442970.0,423775,18545.0
,2020-05-28,,,,,,,,test,Tamil Nadu,455216.0,435279,19372.0
,2020-05-29,,,,,,,,test,Tamil Nadu,466550.0,445668,20246.0
